year,price,data_year,scenario,fuel,region,dollar_year
2048,0.751665,2025,reference,uranium,p53,2024
2049,0.751599,2025,reference,uranium,p53,2024
2050,0.751523,2025,reference,uranium,p53,2024
2024,2.02417,2025,no_111d,coal,p54,2024
2025,2.02542,2025,no_111d,coal,p54,2024
2026,2.04543,2025,no_111d,coal,p54,2024
2027,2.06374,2025,no_111d,coal,p54,2024
2028,2.03665,2025,no_111d,coal,p54,2024
2029,2.00387,2025,no_111d,coal,p54,2024
2030,1.99746,2025,no_111d,coal,p54,2024
2031,1.98982,2025,no_111d,coal,p54,2024
2032,1.96014,2025,no_111d,coal,p54,2024
2033,1.95616,2025,no_111d,coal,p54,2024
2034,1.96705,2025,no_111d,coal,p54,2024
2035,1.92129,2025,no_111d,coal,p54,2024
2036,1.94312,2025,no_111d,coal,p54,2024
2037,1.96302,2025,no_111d,coal,p54,2024
2038,1.8928,2025,no_111d,coal,p54,2024
2039,1.88693,2025,no_111d,coal,p54,2024
2040,1.8875,2025,no_111d,coal,p54,2024
2041,1.88328,2025,no_111d,coal,p54,2024
2042,1.88128,2025,no_111d,coal,p54,2024
2043,1.88325,2025,no_111d,coal,p54,2024
2044,1.89077,2025,no_111d,coal,p54,2024
2045,1.89231,2025,no_111d,coal,p54,2024
2046,1.78302,2025,no_111d,coal,p54,2024
2047,1.78487,2025,no_111d,coal,p54,2024
2048,1.77607,2025,no_111d,coal,p54,2024
2049,1.7814,2025,no_111d,coal,p54,2024
2050,1.77717,2025,no_111d,coal,p54,2024
2024,2.02362,2025,reference,coal,p54,2024
2025,2.01817,2025,reference,coal,p54,2024
2026,2.04457,2025,reference,coal,p54,2024
2027,2.08213,2025,reference,coal,p54,2024
2028,2.0443,2025,reference,coal,p54,2024
2029,2.03614,2025,reference,coal,p54,2024
2030,2.09265,2025,reference,coal,p54,2024
2031,2.08073,2025,reference,coal,p54,2024
2032,1.76864,2025,reference,coal,p54,2024
2033,1.75952,2025,reference,coal,p54,2024
2034,1.75705,2025,reference,coal,p54,2024
2035,1.75468,2025,reference,coal,p54,2024
2036,1.76021,2025,reference,coal,p54,2024
2037,1.76563,2025,reference,coal,p54,2024
2038,1.7634,2025,reference,coal,p54,2024
2039,1.76816,2025,reference,coal,p54,2024
2040,1.76765,2025,reference,coal,p54,2024
2041,1.76816,2025,reference,coal,p54,2024
2042,1.76634,2025,reference,coal,p54,2024
2043,1.77019,2025,reference,coal,p54,2024
2044,1.77272,2025,reference,coal,p54,2024
2045,1.77351,2025,reference,coal,p54,2024
2046,1.78333,2025,reference,coal,p54,2024
2047,1.78701,2025,reference,coal,p54,2024
2048,1.78741,2025,reference,coal,p54,2024
2049,1.78528,2025,reference,coal,p54,2024
2050,1.7892,2025,reference,coal,p54,2024
2024,12.8565,2025,no_111d,distillate,p54,2024
2024,9.47765,2025,no_111d,distillate,p54,2024
2024,22.6518,2025,no_111d,distillate,p54,2024
2025,10.5724,2025,no_111d,distillate,p54,2024
2025,10.5783,2025,no_111d,distillate,p54,2024
2025,21.3803,2025,no_111d,distillate,p54,2024
2026,10.5417,2025,no_111d,distillate,p54,2024
2026,11.17,2025,no_111d,distillate,p54,2024
2026,20.1228,2025,no_111d,distillate,p54,2024
2027,11.0685,2025,no_111d,distillate,p54,2024
2027,11.4974,2025,no_111d,distillate,p54,2024
2027,19.4812,2025,no_111d,distillate,p54,2024
2028,11.5378,2025,no_111d,distillate,p54,2024
2028,11.8431,2025,no_111d,distillate,p54,2024
2028,19.0293,2025,no_111d,distillate,p54,2024
2029,12.0811,2025,no_111d,distillate,p54,2024
2029,12.2227,2025,no_111d,distillate,p54,2024
2029,18.6192,2025,no_111d,distillate,p54,2024
2030,12.6562,2025,no_111d,distillate,p54,2024
2030,12.6067,2025,no_111d,distillate,p54,2024
2030,18.2305,2025,no_111d,distillate,p54,2024
2031,12.6448,2025,no_111d,distillate,p54,2024
2031,12.9735,2025,no_111d,distillate,p54,2024
2031,18.3113,2025,no_111d,distillate,p54,2024
2032,12.4394,2025,no_111d,distillate,p54,2024
2032,11.4087,2025,no_111d,distillate,p54,2024
2032,18.2487,2025,no_111d,distillate,p54,2024
2033,12.7542,2025,no_111d,distillate,p54,2024
2033,11.85,2025,no_111d,distillate,p54,2024
2033,18.5339,2025,no_111d,distillate,p54,2024
2034,12.8259,2025,no_111d,distillate,p54,2024
2034,12.2109,2025,no_111d,distillate,p54,2024
2034,18.6745,2025,no_111d,distillate,p54,2024
2035,13.0556,2025,no_111d,distillate,p54,2024
2035,12.4722,2025,no_111d,distillate,p54,2024
2035,18.8996,2025,no_111d,distillate,p54,2024
2036,13.3072,2025,no_111d,distillate,p54,2024
2036,12.5597,2025,no_111d,distillate,p54,2024
2036,18.8747,2025,no_111d,distillate,p54,2024
2037,13.414,2025,no_111d,distillate,p54,2024
2037,12.5133,2025,no_111d,distillate,p54,2024
2037,18.998,2025,no_111d,distillate,p54,2024
2038,13.4828,2025,no_111d,distillate,p54,2024
2038,12.4092,2025,no_111d,distillate,p54,2024
2038,19.1333,2025,no_111d,distillate,p54,2024
2039,13.5672,2025,no_111d,distillate,p54,2024
2039,13.4682,2025,no_111d,distillate,p54,2024
2039,19.2639,2025,no_111d,distillate,p54,2024
2040,13.6002,2025,no_111d,distillate,p54,2024
2040,13.3888,2025,no_111d,distillate,p54,2024
2040,19.4,2025,no_111d,distillate,p54,2024
2041,13.6159,2025,no_111d,distillate,p54,2024
2041,13.429,2025,no_111d,distillate,p54,2024
2041,19.7381,2025,no_111d,distillate,p54,2024
2042,13.7303,2025,no_111d,distillate,p54,2024
2042,13.4006,2025,no_111d,distillate,p54,2024
2042,19.9018,2025,no_111d,distillate,p54,2024
2043,13.7891,2025,no_111d,distillate,p54,2024
2043,13.3732,2025,no_111d,distillate,p54,2024
2043,19.8238,2025,no_111d,distillate,p54,2024
2044,13.6937,2025,no_111d,distillate,p54,2024
2044,13.3654,2025,no_111d,distillate,p54,2024
2044,20.3444,2025,no_111d,distillate,p54,2024
2045,13.4594,2025,no_111d,distillate,p54,2024
2045,13.5146,2025,no_111d,distillate,p54,2024
2045,20.57,2025,no_111d,distillate,p54,2024
2046,13.8364,2025,no_111d,distillate,p54,2024
2046,13.655,2025,no_111d,distillate,p54,2024
2046,20.981,2025,no_111d,distillate,p54,2024
2047,13.8284,2025,no_111d,distillate,p54,2024
2047,13.7115,2025,no_111d,distillate,p54,2024
2047,20.9597,2025,no_111d,distillate,p54,2024
2048,14.034,2025,no_111d,distillate,p54,2024
2048,13.8269,2025,no_111d,distillate,p54,2024
2048,20.8184,2025,no_111d,distillate,p54,2024
2049,14.2337,2025,no_111d,distillate,p54,2024
2049,13.8163,2025,no_111d,distillate,p54,2024
2049,21.2221,2025,no_111d,distillate,p54,2024
2050,14.5355,2025,no_111d,distillate,p54,2024
2050,13.9571,2025,no_111d,distillate,p54,2024
2050,21.2904,2025,no_111d,distillate,p54,2024
2024,12.8565,2025,reference,distillate,p54,2024
2024,9.52242,2025,reference,distillate,p54,2024
2024,22.6518,2025,reference,distillate,p54,2024
2025,10.5724,2025,reference,distillate,p54,2024
2025,10.479,2025,reference,distillate,p54,2024
2025,21.3803,2025,reference,distillate,p54,2024
2026,10.5449,2025,reference,distillate,p54,2024
2026,11.108,2025,reference,distillate,p54,2024
2026,20.055,2025,reference,distillate,p54,2024
2027,11.0358,2025,reference,distillate,p54,2024
2027,11.471,2025,reference,distillate,p54,2024
2027,19.429,2025,reference,distillate,p54,2024
2028,11.4957,2025,reference,distillate,p54,2024
2028,11.8007,2025,reference,distillate,p54,2024
2028,18.9701,2025,reference,distillate,p54,2024
2029,12.0075,2025,reference,distillate,p54,2024
2029,12.25,2025,reference,distillate,p54,2024
2029,18.5352,2025,reference,distillate,p54,2024
2030,12.5935,2025,reference,distillate,p54,2024
2030,12.6528,2025,reference,distillate,p54,2024
2030,18.1566,2025,reference,distillate,p54,2024
2031,12.5496,2025,reference,distillate,p54,2024
2031,13.1265,2025,reference,distillate,p54,2024
2031,18.2265,2025,reference,distillate,p54,2024
2032,12.367,2025,reference,distillate,p54,2024
2032,11.6161,2025,reference,distillate,p54,2024
2032,18.1179,2025,reference,distillate,p54,2024
2033,12.801,2025,reference,distillate,p54,2024
2033,12.1278,2025,reference,distillate,p54,2024
2033,18.4141,2025,reference,distillate,p54,2024
2034,12.7998,2025,reference,distillate,p54,2024
2034,12.441,2025,reference,distillate,p54,2024
2034,18.5337,2025,reference,distillate,p54,2024
2035,13.0046,2025,reference,distillate,p54,2024
2035,12.6041,2025,reference,distillate,p54,2024
2035,18.6774,2025,reference,distillate,p54,2024
2036,13.2155,2025,reference,distillate,p54,2024
2036,12.5524,2025,reference,distillate,p54,2024
2036,18.7095,2025,reference,distillate,p54,2024
2037,13.285,2025,reference,distillate,p54,2024
2037,12.4091,2025,reference,distillate,p54,2024
2037,18.8499,2025,reference,distillate,p54,2024
2038,13.416,2025,reference,distillate,p54,2024
2038,12.2864,2025,reference,distillate,p54,2024
2038,19.0138,2025,reference,distillate,p54,2024
2039,13.4583,2025,reference,distillate,p54,2024
2039,13.8511,2025,reference,distillate,p54,2024
2039,19.1014,2025,reference,distillate,p54,2024
2040,13.5216,2025,reference,distillate,p54,2024
2040,13.7446,2025,reference,distillate,p54,2024
2040,19.2876,2025,reference,distillate,p54,2024
2041,13.5522,2025,reference,distillate,p54,2024
2041,13.7676,2025,reference,distillate,p54,2024
2041,19.5609,2025,reference,distillate,p54,2024
2042,13.7346,2025,reference,distillate,p54,2024
2042,13.6337,2025,reference,distillate,p54,2024
2042,19.6437,2025,reference,distillate,p54,2024
2043,13.7342,2025,reference,distillate,p54,2024
2043,13.664,2025,reference,distillate,p54,2024
2043,19.9529,2025,reference,distillate,p54,2024
2044,13.309,2025,reference,distillate,p54,2024
2044,13.6766,2025,reference,distillate,p54,2024
2044,20.1461,2025,reference,distillate,p54,2024
2045,13.3778,2025,reference,distillate,p54,2024
2045,12.4227,2025,reference,distillate,p54,2024
2045,20.2212,2025,reference,distillate,p54,2024
2046,13.6418,2025,reference,distillate,p54,2024
2046,12.5185,2025,reference,distillate,p54,2024
2046,20.4661,2025,reference,distillate,p54,2024
2047,14.1198,2025,reference,distillate,p54,2024
2047,12.5097,2025,reference,distillate,p54,2024
2047,20.9822,2025,reference,distillate,p54,2024
2048,14.1371,2025,reference,distillate,p54,2024
2048,12.4538,2025,reference,distillate,p54,2024
2048,20.9918,2025,reference,distillate,p54,2024
2049,14.2074,2025,reference,distillate,p54,2024
2049,12.3723,2025,reference,distillate,p54,2024
2049,21.0422,2025,reference,distillate,p54,2024
2050,14.5215,2025,reference,distillate,p54,2024
2050,12.3342,2025,reference,distillate,p54,2024
2050,21.1303,2025,reference,distillate,p54,2024
2024,2.59444,2025,no_111d,naturalgas,p54,2024
2025,3.1499,2025,no_111d,naturalgas,p54,2024
2026,3.07042,2025,no_111d,naturalgas,p54,2024
2027,3.04541,2025,no_111d,naturalgas,p54,2024
2028,3.1694,2025,no_111d,naturalgas,p54,2024
2029,3.31044,2025,no_111d,naturalgas,p54,2024
2030,3.4633,2025,no_111d,naturalgas,p54,2024
2031,3.52482,2025,no_111d,naturalgas,p54,2024
2032,3.71155,2025,no_111d,naturalgas,p54,2024
2033,3.90047,2025,no_111d,naturalgas,p54,2024
2034,4.16592,2025,no_111d,naturalgas,p54,2024
2035,4.31569,2025,no_111d,naturalgas,p54,2024
2036,4.36428,2025,no_111d,naturalgas,p54,2024
2037,4.32265,2025,no_111d,naturalgas,p54,2024
2038,4.2729,2025,no_111d,naturalgas,p54,2024
2039,4.216,2025,no_111d,naturalgas,p54,2024
2040,4.25413,2025,no_111d,naturalgas,p54,2024
2041,4.33949,2025,no_111d,naturalgas,p54,2024
2042,4.3816,2025,no_111d,naturalgas,p54,2024
2043,4.41756,2025,no_111d,naturalgas,p54,2024
2044,4.45682,2025,no_111d,naturalgas,p54,2024
2045,4.50002,2025,no_111d,naturalgas,p54,2024
2046,4.59789,2025,no_111d,naturalgas,p54,2024
2047,4.58544,2025,no_111d,naturalgas,p54,2024
2048,4.59731,2025,no_111d,naturalgas,p54,2024
2049,4.60056,2025,no_111d,naturalgas,p54,2024
2050,4.61844,2025,no_111d,naturalgas,p54,2024
2024,2.60507,2025,reference,naturalgas,p54,2024
2025,3.16205,2025,reference,naturalgas,p54,2024
2026,3.07614,2025,reference,naturalgas,p54,2024
2027,3.05424,2025,reference,naturalgas,p54,2024
2028,3.19538,2025,reference,naturalgas,p54,2024
2029,3.39827,2025,reference,naturalgas,p54,2024
2030,3.64615,2025,reference,naturalgas,p54,2024
2031,3.76286,2025,reference,naturalgas,p54,2024
2032,4.42306,2025,reference,naturalgas,p54,2024
2033,4.70428,2025,reference,naturalgas,p54,2024
2034,4.77269,2025,reference,naturalgas,p54,2024
2035,4.78419,2025,reference,naturalgas,p54,2024
2036,4.78031,2025,reference,naturalgas,p54,2024
2037,4.67206,2025,reference,naturalgas,p54,2024
2038,4.56643,2025,reference,naturalgas,p54,2024
2039,4.40844,2025,reference,naturalgas,p54,2024
2040,4.49125,2025,reference,naturalgas,p54,2024
2041,4.64909,2025,reference,naturalgas,p54,2024
2042,4.7518,2025,reference,naturalgas,p54,2024
2043,4.80734,2025,reference,naturalgas,p54,2024
2044,4.81776,2025,reference,naturalgas,p54,2024
2045,4.83917,2025,reference,naturalgas,p54,2024
2046,4.94519,2025,reference,naturalgas,p54,2024
2047,4.90954,2025,reference,naturalgas,p54,2024
2048,4.8591,2025,reference,naturalgas,p54,2024
2049,4.77422,2025,reference,naturalgas,p54,2024
2050,4.79185,2025,reference,naturalgas,p54,2024
2024,0.753328,2025,no_111d,uranium,p54,2024
2025,0.753262,2025,no_111d,uranium,p54,2024
2026,0.753186,2025,no_111d,uranium,p54,2024
2027,0.753121,2025,no_111d,uranium,p54,2024
2028,0.753056,2025,no_111d,uranium,p54,2024
2029,0.75298,2025,no_111d,uranium,p54,2024
2030,0.752914,2025,no_111d,uranium,p54,2024
2031,0.752838,2025,no_111d,uranium,p54,2024
2032,0.752773,2025,no_111d,uranium,p54,2024
2033,0.752708,2025,no_111d,uranium,p54,2024
2034,0.752632,2025,no_111d,uranium,p54,2024
2035,0.752567,2025,no_111d,uranium,p54,2024
2036,0.752491,2025,no_111d,uranium,p54,2024
2037,0.752425,2025,no_111d,uranium,p54,2024
2038,0.75236,2025,no_111d,uranium,p54,2024
2039,0.752284,2025,no_111d,uranium,p54,2024
2040,0.752219,2025,no_111d,uranium,p54,2024
2041,0.752154,2025,no_111d,uranium,p54,2024
2042,0.752078,2025,no_111d,uranium,p54,2024
2043,0.752012,2025,no_111d,uranium,p54,2024
2044,0.751936,2025,no_111d,uranium,p54,2024
2045,0.751871,2025,no_111d,uranium,p54,2024
2046,0.751806,2025,no_111d,uranium,p54,2024
2047,0.75173,2025,no_111d,uranium,p54,2024
2048,0.751665,2025,no_111d,uranium,p54,2024
2049,0.751599,2025,no_111d,uranium,p54,2024
2050,0.751523,2025,no_111d,uranium,p54,2024
2024,0.753328,2025,reference,uranium,p54,2024
2025,0.753262,2025,reference,uranium,p54,2024
2026,0.753186,2025,reference,uranium,p54,2024
2027,0.753121,2025,reference,uranium,p54,2024
2028,0.753056,2025,reference,uranium,p54,2024
2029,0.75298,2025,reference,uranium,p54,2024
2030,0.752914,2025,reference,uranium,p54,2024
2031,0.752838,2025,reference,uranium,p54,2024
2032,0.752773,2025,reference,uranium,p54,2024
2033,0.752708,2025,reference,uranium,p54,2024
2034,0.752632,2025,reference,uranium,p54,2024
2035,0.752567,2025,reference,uranium,p54,2024
2036,0.752491,2025,reference,uranium,p54,2024
2037,0.752425,2025,reference,uranium,p54,2024
2038,0.75236,2025,reference,uranium,p54,2024
2039,0.752284,2025,reference,uranium,p54,2024
2040,0.752219,2025,reference,uranium,p54,2024
2041,0.752154,2025,reference,uranium,p54,2024
2042,0.752078,2025,reference,uranium,p54,2024
2043,0.752012,2025,reference,uranium,p54,2024
2044,0.751936,2025,reference,uranium,p54,2024
2045,0.751871,2025,reference,uranium,p54,2024
2046,0.751806,2025,reference,uranium,p54,2024
2047,0.75173,2025,reference,uranium,p54,2024
2048,0.751665,2025,reference,uranium,p54,2024
2049,0.751599,2025,reference,uranium,p54,2024
2050,0.751523,2025,reference,uranium,p54,2024
2024,2.02417,2025,no_111d,coal,p55,2024
2025,2.02542,2025,no_111d,coal,p55,2024
2026,2.04543,2025,no_111d,coal,p55,2024
2027,2.06374,2025,no_111d,coal,p55,2024
2028,2.03665,2025,no_111d,coal,p55,2024
2029,2.00387,2025,no_111d,coal,p55,2024
2030,1.99746,2025,no_111d,coal,p55,2024
2031,1.98982,2025,no_111d,coal,p55,2024
2032,1.96014,2025,no_111d,coal,p55,2024
2033,1.95616,2025,no_111d,coal,p55,2024
2034,1.96705,2025,no_111d,coal,p55,2024
2035,1.92129,2025,no_111d,coal,p55,2024
2036,1.94312,2025,no_111d,coal,p55,2024
2037,1.96302,2025,no_111d,coal,p55,2024
2038,1.8928,2025,no_111d,coal,p55,2024
2039,1.88693,2025,no_111d,coal,p55,2024
2040,1.8875,2025,no_111d,coal,p55,2024
2041,1.88328,2025,no_111d,coal,p55,2024
2042,1.88128,2025,no_111d,coal,p55,2024
2043,1.88325,2025,no_111d,coal,p55,2024
2044,1.89077,2025,no_111d,coal,p55,2024
2045,1.89231,2025,no_111d,coal,p55,2024
2046,1.78302,2025,no_111d,coal,p55,2024
2047,1.78487,2025,no_111d,coal,p55,2024
2048,1.77607,2025,no_111d,coal,p55,2024
2049,1.7814,2025,no_111d,coal,p55,2024
2050,1.77717,2025,no_111d,coal,p55,2024
2024,2.02362,2025,reference,coal,p55,2024
2025,2.01817,2025,reference,coal,p55,2024
2026,2.04457,2025,reference,coal,p55,2024
2027,2.08213,2025,reference,coal,p55,2024
2028,2.0443,2025,reference,coal,p55,2024
2029,2.03614,2025,reference,coal,p55,2024
2030,2.09265,2025,reference,coal,p55,2024
2031,2.08073,2025,reference,coal,p55,2024
2032,1.76864,2025,reference,coal,p55,2024
2033,1.75952,2025,reference,coal,p55,2024
2034,1.75705,2025,reference,coal,p55,2024
2035,1.75468,2025,reference,coal,p55,2024
2036,1.76021,2025,reference,coal,p55,2024
2037,1.76563,2025,reference,coal,p55,2024
2038,1.7634,2025,reference,coal,p55,2024
2039,1.76816,2025,reference,coal,p55,2024
2040,1.76765,2025,reference,coal,p55,2024
2041,1.76816,2025,reference,coal,p55,2024
2042,1.76634,2025,reference,coal,p55,2024
2043,1.77019,2025,reference,coal,p55,2024
2044,1.77272,2025,reference,coal,p55,2024
2045,1.77351,2025,reference,coal,p55,2024
2046,1.78333,2025,reference,coal,p55,2024
2047,1.78701,2025,reference,coal,p55,2024
2048,1.78741,2025,reference,coal,p55,2024
2049,1.78528,2025,reference,coal,p55,2024
2050,1.7892,2025,reference,coal,p55,2024
2024,12.8565,2025,no_111d,distillate,p55,2024
2024,9.47765,2025,no_111d,distillate,p55,2024
2024,22.6518,2025,no_111d,distillate,p55,2024
2025,10.5724,2025,no_111d,distillate,p55,2024
2025,10.5783,2025,no_111d,distillate,p55,2024
2025,21.3803,2025,no_111d,distillate,p55,2024
2026,10.5417,2025,no_111d,distillate,p55,2024
2026,11.17,2025,no_111d,distillate,p55,2024
2026,20.1228,2025,no_111d,distillate,p55,2024
2027,11.0685,2025,no_111d,distillate,p55,2024
2027,11.4974,2025,no_111d,distillate,p55,2024
2027,19.4812,2025,no_111d,distillate,p55,2024
2028,11.5378,2025,no_111d,distillate,p55,2024
2028,11.8431,2025,no_111d,distillate,p55,2024
2028,19.0293,2025,no_111d,distillate,p55,2024
2029,12.0811,2025,no_111d,distillate,p55,2024
2029,12.2227,2025,no_111d,distillate,p55,2024
2029,18.6192,2025,no_111d,distillate,p55,2024
2030,12.6562,2025,no_111d,distillate,p55,2024
2030,12.6067,2025,no_111d,distillate,p55,2024
2030,18.2305,2025,no_111d,distillate,p55,2024
2031,12.6448,2025,no_111d,distillate,p55,2024
2031,12.9735,2025,no_111d,distillate,p55,2024
2031,18.3113,2025,no_111d,distillate,p55,2024
2032,12.4394,2025,no_111d,distillate,p55,2024
2032,11.4087,2025,no_111d,distillate,p55,2024
2032,18.2487,2025,no_111d,distillate,p55,2024
2033,12.7542,2025,no_111d,distillate,p55,2024
2033,11.85,2025,no_111d,distillate,p55,2024
2033,18.5339,2025,no_111d,distillate,p55,2024
2034,12.8259,2025,no_111d,distillate,p55,2024
2034,12.2109,2025,no_111d,distillate,p55,2024
2034,18.6745,2025,no_111d,distillate,p55,2024
2035,13.0556,2025,no_111d,distillate,p55,2024
2035,12.4722,2025,no_111d,distillate,p55,2024
2035,18.8996,2025,no_111d,distillate,p55,2024
2036,13.3072,2025,no_111d,distillate,p55,2024
2036,12.5597,2025,no_111d,distillate,p55,2024
2036,18.8747,2025,no_111d,distillate,p55,2024
2037,13.414,2025,no_111d,distillate,p55,2024
2037,12.5133,2025,no_111d,distillate,p55,2024
2037,18.998,2025,no_111d,distillate,p55,2024
2038,13.4828,2025,no_111d,distillate,p55,2024
2038,12.4092,2025,no_111d,distillate,p55,2024
2038,19.1333,2025,no_111d,distillate,p55,2024
2039,13.5672,2025,no_111d,distillate,p55,2024
2039,13.4682,2025,no_111d,distillate,p55,2024
2039,19.2639,2025,no_111d,distillate,p55,2024
2040,13.6002,2025,no_111d,distillate,p55,2024
2040,13.3888,2025,no_111d,distillate,p55,2024
2040,19.4,2025,no_111d,distillate,p55,2024
2041,13.6159,2025,no_111d,distillate,p55,2024
2041,13.429,2025,no_111d,distillate,p55,2024
2041,19.7381,2025,no_111d,distillate,p55,2024
2042,13.7303,2025,no_111d,distillate,p55,2024
2042,13.4006,2025,no_111d,distillate,p55,2024
2042,19.9018,2025,no_111d,distillate,p55,2024
2043,13.7891,2025,no_111d,distillate,p55,2024
2043,13.3732,2025,no_111d,distillate,p55,2024
2043,19.8238,2025,no_111d,distillate,p55,2024
2044,13.6937,2025,no_111d,distillate,p55,2024
2044,13.3654,2025,no_111d,distillate,p55,2024
2044,20.3444,2025,no_111d,distillate,p55,2024
2045,13.4594,2025,no_111d,distillate,p55,2024
2045,13.5146,2025,no_111d,distillate,p55,2024
2045,20.57,2025,no_111d,distillate,p55,2024
2046,13.8364,2025,no_111d,distillate,p55,2024
2046,13.655,2025,no_111d,distillate,p55,2024
2046,20.981,2025,no_111d,distillate,p55,2024
2047,13.8284,2025,no_111d,distillate,p55,2024
2047,13.7115,2025,no_111d,distillate,p55,2024
2047,20.9597,2025,no_111d,distillate,p55,2024
2048,14.034,2025,no_111d,distillate,p55,2024
2048,13.8269,2025,no_111d,distillate,p55,2024
2048,20.8184,2025,no_111d,distillate,p55,2024
2049,14.2337,2025,no_111d,distillate,p55,2024
2049,13.8163,2025,no_111d,distillate,p55,2024
2049,21.2221,2025,no_111d,distillate,p55,2024
2050,14.5355,2025,no_111d,distillate,p55,2024
2050,13.9571,2025,no_111d,distillate,p55,2024
2050,21.2904,2025,no_111d,distillate,p55,2024
2024,12.8565,2025,reference,distillate,p55,2024
2024,9.52242,2025,reference,distillate,p55,2024
2024,22.6518,2025,reference,distillate,p55,2024
2025,10.5724,2025,reference,distillate,p55,2024
2025,10.479,2025,reference,distillate,p55,2024
2025,21.3803,2025,reference,distillate,p55,2024
2026,10.5449,2025,reference,distillate,p55,2024
2026,11.108,2025,reference,distillate,p55,2024
2026,20.055,2025,reference,distillate,p55,2024
2027,11.0358,2025,reference,distillate,p55,2024
2027,11.471,2025,reference,distillate,p55,2024
2027,19.429,2025,reference,distillate,p55,2024
2028,11.4957,2025,reference,distillate,p55,2024
2028,11.8007,2025,reference,distillate,p55,2024
2028,18.9701,2025,reference,distillate,p55,2024
2029,12.0075,2025,reference,distillate,p55,2024
2029,12.25,2025,reference,distillate,p55,2024
2029,18.5352,2025,reference,distillate,p55,2024
2030,12.5935,2025,reference,distillate,p55,2024
2030,12.6528,2025,reference,distillate,p55,2024
2030,18.1566,2025,reference,distillate,p55,2024
2031,12.5496,2025,reference,distillate,p55,2024
2031,13.1265,2025,reference,distillate,p55,2024
2031,18.2265,2025,reference,distillate,p55,2024
2032,12.367,2025,reference,distillate,p55,2024
2032,11.6161,2025,reference,distillate,p55,2024
2032,18.1179,2025,reference,distillate,p55,2024
2033,12.801,2025,reference,distillate,p55,2024
2033,12.1278,2025,reference,distillate,p55,2024
2033,18.4141,2025,reference,distillate,p55,2024
2034,12.7998,2025,reference,distillate,p55,2024
2034,12.441,2025,reference,distillate,p55,2024
2034,18.5337,2025,reference,distillate,p55,2024
2035,13.0046,2025,reference,distillate,p55,2024
2035,12.6041,2025,reference,distillate,p55,2024
2035,18.6774,2025,reference,distillate,p55,2024
2036,13.2155,2025,reference,distillate,p55,2024
2036,12.5524,2025,reference,distillate,p55,2024
2036,18.7095,2025,reference,distillate,p55,2024
2037,13.285,2025,reference,distillate,p55,2024
2037,12.4091,2025,reference,distillate,p55,2024
2037,18.8499,2025,reference,distillate,p55,2024
2038,13.416,2025,reference,distillate,p55,2024
2038,12.2864,2025,reference,distillate,p55,2024
2038,19.0138,2025,reference,distillate,p55,2024
2039,13.4583,2025,reference,distillate,p55,2024
2039,13.8511,2025,reference,distillate,p55,2024
2039,19.1014,2025,reference,distillate,p55,2024
2040,13.5216,2025,reference,distillate,p55,2024
2040,13.7446,2025,reference,distillate,p55,2024
2040,19.2876,2025,reference,distillate,p55,2024
2041,13.5522,2025,reference,distillate,p55,2024
2041,13.7676,2025,reference,distillate,p55,2024
2041,19.5609,2025,reference,distillate,p55,2024
2042,13.7346,2025,reference,distillate,p55,2024
2042,13.6337,2025,reference,distillate,p55,2024
2042,19.6437,2025,reference,distillate,p55,2024
2043,13.7342,2025,reference,distillate,p55,2024
2043,13.664,2025,reference,distillate,p55,2024
2043,19.9529,2025,reference,distillate,p55,2024
2044,13.309,2025,reference,distillate,p55,2024
2044,13.6766,2025,reference,distillate,p55,2024
2044,20.1461,2025,reference,distillate,p55,2024
2045,13.3778,2025,reference,distillate,p55,2024
2045,12.4227,2025,reference,distillate,p55,2024
2045,20.2212,2025,reference,distillate,p55,2024
2046,13.6418,2025,reference,distillate,p55,2024
2046,12.5185,2025,reference,distillate,p55,2024
2046,20.4661,2025,reference,distillate,p55,2024
2047,14.1198,2025,reference,distillate,p55,2024
2047,12.5097,2025,reference,distillate,p55,2024
2047,20.9822,2025,reference,distillate,p55,2024
2048,14.1371,2025,reference,distillate,p55,2024
2048,12.4538,2025,reference,distillate,p55,2024
2048,20.9918,2025,reference,distillate,p55,2024
2049,14.2074,2025,reference,distillate,p55,2024
2049,12.3723,2025,reference,distillate,p55,2024
2049,21.0422,2025,reference,distillate,p55,2024
2050,14.5215,2025,reference,distillate,p55,2024
2050,12.3342,2025,reference,distillate,p55,2024
2050,21.1303,2025,reference,distillate,p55,2024
2024,2.59444,2025,no_111d,naturalgas,p55,2024
2025,3.1499,2025,no_111d,naturalgas,p55,2024
2026,3.07042,2025,no_111d,naturalgas,p55,2024
2027,3.04541,2025,no_111d,naturalgas,p55,2024
2028,3.1694,2025,no_111d,naturalgas,p55,2024
2029,3.31044,2025,no_111d,naturalgas,p55,2024
2030,3.4633,2025,no_111d,naturalgas,p55,2024
2031,3.52482,2025,no_111d,naturalgas,p55,2024
2032,3.71155,2025,no_111d,naturalgas,p55,2024
2033,3.90047,2025,no_111d,naturalgas,p55,2024
2034,4.16592,2025,no_111d,naturalgas,p55,2024
2035,4.31569,2025,no_111d,naturalgas,p55,2024
2036,4.36428,2025,no_111d,naturalgas,p55,2024
2037,4.32265,2025,no_111d,naturalgas,p55,2024
2038,4.2729,2025,no_111d,naturalgas,p55,2024
2039,4.216,2025,no_111d,naturalgas,p55,2024
