p99,p133,p128,p131
1,410,593,983
0,486,370,983
0,405,302,672
1,330,292,61
57,293,453,113
77,217,246,168
88,140,127,109
94,66,67,159
129,0,7,11
127,0,19,1
93,0,0,0
75,27,0,8
74,60,0,49
63,102,19,57
59,176,42,54
55,139,107,91
56,219,207,154
51,512,465,153
19,717,615,172
23,783,617,135
2,752,664,268
0,635,606,343
21,623,534,264
16,602,343,230
5,692,404,210
0,516,289,214
0,478,287,184
0,494,343,160
0,394,259,141
0,321,152,125
0,272,143,90
0,197,79,118
0,106,78,112
0,76,74,100
0,61,69,81
0,82,86,71
0,109,116,94
0,165,138,107
0,255,181,213
62,428,294,354
112,552,569,558
189,637,531,529
215,659,619,528
292,813,645,631
387,803,828,707
425,754,731,557
578,808,764,626
564,864,743,629
612,903,787,626
643,917,883,658
583,980,761,580
555,812,957,682
513,677,743,624
472,641,648,519
471,504,496,647
431,165,444,664
307,90,77,514
221,231,136,428
189,132,196,359
217,158,223,400
357,268,312,479
457,887,394,653
726,0,61,572
983,0,0,154
983,53,115,63
983,673,0,671
53,805,688,983
116,359,434,548
479,0,9,104
321,42,70,0
191,123,82,156
313,566,522,671
98,321,328,803
166,401,414,688
318,401,607,629
337,276,320,321
178,186,145,195
128,130,65,220
50,58,78,151
82,0,0,76
122,0,5,18
99,5,1,0
96,0,0,52
96,0,12,32
63,49,31,25
37,60,39,58
28,89,70,59
33,133,128,96
0,202,225,147
0,272,324,217
0,436,454,242
0,624,499,288
0,565,508,233
0,605,580,343
0,595,579,520
0,521,594,615
0,717,862,563
16,570,983,476
50,688,983,296
13,565,731,534
36,335,486,633
36,271,104,741
38,244,89,424
34,142,80,294
88,0,81,193
116,98,72,216
87,202,113,233
108,207,200,260
58,262,226,371
88,254,272,639
124,240,431,983
224,326,426,983
624,590,653,983
603,924,880,983
826,983,952,983
702,983,983,983
203,983,983,983
896,983,983,983
341,983,983,983
197,621,982,983
116,247,526,705
197,148,262,322
391,102,111,199
374,62,79,133
224,37,48,89
184,14,74,56
178,1,50,25
52,0,29,11
77,0,0,1
118,0,0,0
114,0,0,0
49,0,0,0
33,0,0,0
75,36,0,0
174,49,32,33
301,78,59,97
733,117,120,210
876,175,171,251
926,141,144,298
940,357,297,407
724,391,410,542
662,386,495,593
983,252,438,511
356,349,359,455
177,435,501,253
935,304,341,206
733,232,250,184
983,127,142,189
983,63,102,73
864,0,0,162
619,0,0,32
387,0,0,0
538,0,0,6
428,0,35,122
206,0,1,157
138,0,0,81
47,2,43,96
0,17,26,64
0,63,84,125
0,109,138,187
0,114,54,128
77,128,193,131
166,731,570,102
97,107,219,56
483,221,207,110
586,402,357,184
309,64,73,281
111,9,59,251
120,2,52,211
137,61,43,171
286,123,119,101
307,176,120,107
281,242,268,134
236,198,254,242
187,262,280,188
191,247,186,113
164,93,209,63
138,58,91,44
72,19,70,21
78,0,27,6
28,3,1,6
0,84,34,18
0,105,85,67
0,126,141,80
0,206,224,115
0,339,337,86
0,378,334,0
65,549,533,64
67,737,906,147
393,641,750,221
343,493,599,245
592,441,628,152
777,348,483,134
757,205,367,108
681,169,288,161
715,100,222,168
748,44,98,142
730,0,54,66
621,0,7,39
564,0,0,33
372,0,0,11
181,0,0,23
138,0,0,50
176,6,0,56
93,15,0,72
0,56,35,111
35,130,97,175
123,141,133,203
654,264,280,462
623,983,983,522
400,983,885,963
983,808,794,983
467,617,740,983
0,156,205,589
70,121,45,6
907,37,87,0
6,30,36,0
54,22,38,0
237,47,0,0
80,18,0,0
131,6,26,0
67,32,70,12
75,39,51,84
121,95,63,91
129,69,80,114
167,78,68,72
200,75,70,83
181,106,77,71
150,241,76,140
71,336,339,357
0,501,527,346
0,751,474,316
0,798,503,441
0,774,794,629
0,398,911,830
0,187,983,769
0,186,727,235
0,521,366,154
0,285,393,137
0,585,733,520
0,808,521,523
0,868,545,236
0,822,585,173
10,543,579,459
68,460,406,471
74,431,288,381
71,352,310,362
48,339,459,417
56,145,321,477
64,237,286,316
48,177,145,278
48,350,150,227
39,543,591,331
0,757,980,413
0,855,983,424
0,983,983,350
0,964,983,463
24,983,961,389
101,983,983,983
111,679,983,860
74,553,983,11
79,501,938,20
134,705,909,104
71,943,709,323
66,597,440,215
132,487,191,234
104,321,137,474
138,290,165,328
54,257,185,274
45,172,120,223
37,156,186,168
0,254,172,163
0,135,185,162
0,107,140,171
0,63,76,163
0,17,79,133
0,64,52,150
0,52,48,138
0,41,35,83
0,50,12,92
0,59,65,80
0,95,72,66
0,97,72,68
0,89,115,34
110,102,93,23
11,141,77,0
55,171,105,0
90,160,110,0
77,190,97,0
102,212,132,0
80,173,142,10
108,195,154,56
79,237,143,76
28,327,195,131
60,394,310,210
66,592,565,287
161,701,647,499
140,957,674,535
60,983,983,467
100,983,983,768
135,797,983,740
99,349,762,983
76,573,983,983
31,983,983,983
11,983,983,983
0,983,983,983
0,913,983,983
68,654,730,407
116,457,418,392
11,132,265,210
26,17,77,167
75,2,58,106
17,0,0,50
0,0,0,30
0,0,0,20
6,0,0,0
0,0,0,59
252,0,0,6
127,0,0,4
148,0,0,0
66,0,0,0
78,0,10,0
129,0,7,0
90,0,0,0
37,0,0,0
0,46,55,0
0,74,110,37
0,189,182,67
0,150,212,39
6,143,103,61
73,197,202,32
216,112,116,63
523,117,114,16
210,299,227,57
293,284,349,162
666,217,971,134
378,174,0,246
217,128,0,169
229,0,0,7
238,0,0,147
280,23,0,47
146,0,70,275
144,0,0,103
110,0,0,104
246,0,0,8
228,0,0,0
119,0,0,0
168,0,0,0
100,0,0,76
319,50,0,0
248,70,27,44
209,126,66,35
70,260,184,40
69,400,526,92
72,342,983,151
30,150,570,496
0,77,123,147
33,102,75,211
55,151,81,310
0,357,144,181
375,143,183,222
323,120,119,306
320,124,76,145
256,287,108,67
180,262,154,93
136,183,100,50
124,236,120,128
127,125,219,94
114,64,116,215
80,73,132,122
63,99,148,116
48,198,142,95
5,249,178,140
0,252,265,149
0,257,334,197
0,284,365,196
0,302,359,194
0,529,602,218
0,660,558,202
26,622,605,222
43,629,505,193
73,563,438,216
71,384,344,219
64,264,252,137
113,185,196,143
96,151,136,185
170,171,77,152
156,135,49,123
238,77,25,114
274,9,0,121
436,0,0,81
465,0,0,98
541,0,0,80
613,0,0,69
344,14,0,44
229,15,0,40
362,45,0,53
983,65,46,29
983,105,66,45
948,102,73,42
781,115,73,52
463,135,128,86
983,153,114,111
88,98,104,61
210,115,99,77
226,110,114,141
302,80,56,68
549,53,61,80
462,49,70,37
487,111,116,70
240,112,121,130
130,380,200,83
195,212,89,124
135,74,348,96
129,102,413,139
131,201,223,166
113,186,329,184
169,306,228,242
149,414,295,326
121,178,587,389
147,983,387,414
147,724,292,381
254,469,345,256
287,339,369,216
139,289,252,222
241,212,124,71
293,93,17,128
489,850,99,76
572,502,326,149
589,181,186,983
483,53,73,414
354,5,0,0
359,135,0,0
423,79,125,72
409,75,126,0
472,135,86,0
426,294,216,79
391,263,372,228
334,333,280,183
597,328,343,316
451,366,527,414
444,101,222,343
286,83,159,318
232,73,126,148
289,122,80,132
122,320,331,129
84,508,539,136
72,650,598,510
34,370,983,756
23,176,450,960
0,109,326,428
0,383,983,684
0,173,167,547
0,178,241,148
37,242,113,278
78,184,165,336
67,136,121,249
123,105,113,146
180,218,71,83
239,311,103,59
158,215,59,88
225,118,79,90
171,40,112,85
82,56,75,89
114,2,76,55
165,30,87,45
81,74,79,35
30,108,120,55
73,134,116,92
43,155,142,122
3,138,148,186
80,135,106,402
509,174,134,523
448,151,133,552
421,160,130,487
144,166,163,482
69,212,200,321
0,190,134,210
34,108,91,108
46,59,55,48
7,7,17,49
0,0,14,0
64,0,0,0
81,0,0,0
85,0,0,0
71,0,0,11
87,11,0,39
78,38,58,115
64,62,77,181
40,42,56,80
44,48,49,61
39,0,0,38
17,0,0,82
0,116,76,3
26,77,107,0
76,0,98,80
182,154,199,228
464,189,355,91
606,206,203,121
876,788,136,132
983,977,556,193
983,784,629,292
983,192,434,463
950,93,154,319
702,69,71,542
855,98,64,515
803,98,64,366
580,80,85,247
725,47,0,302
607,38,25,217
279,53,25,158
224,76,72,133
163,112,50,136
122,68,59,95
74,51,17,48
50,51,0,56
55,17,0,66
51,14,0,44
109,50,18,138
170,82,71,110
77,191,146,73
55,106,220,288
613,91,108,409
541,58,70,493
490,70,60,311
386,59,61,433
510,27,66,265
109,0,21,139
0,110,122,193
0,25,71,406
0,17,0,198
10,0,0,51
0,0,0,77
0,0,16,62
0,0,0,72
61,61,0,112
69,48,0,117
66,18,41,115
34,50,51,249
69,74,66,85
67,78,65,127
36,120,116,197
0,232,189,261
0,232,386,471
0,344,590,671
0,365,605,933
0,983,720,893
0,905,983,983
0,716,909,799
0,522,734,72
0,447,661,8
0,309,537,46
0,498,432,126
9,395,377,216
19,624,363,604
0,389,591,855
18,417,444,820
0,434,425,553
0,324,387,403
4,426,399,396
42,221,296,327
15,226,245,271
0,165,475,376
0,201,398,337
0,312,246,645
0,377,261,764
0,439,490,983
0,748,747,983
1,929,849,983
46,983,826,983
85,983,878,983
106,983,983,983
123,965,947,983
152,980,983,983
182,983,983,983
147,983,983,983
120,983,983,983
98,798,983,983
57,711,967,983
46,702,872,983
11,539,764,724
3,280,563,623
0,272,384,458
0,257,338,331
0,191,258,284
0,146,157,253
0,144,220,253
0,139,351,374
0,309,487,623
0,527,663,765
0,668,808,983
0,728,983,983
0,983,983,983
9,983,983,983
35,983,983,983
65,983,983,983
60,983,983,983
76,983,983,983
81,983,983,983
82,983,983,983
73,983,983,983
81,983,983,983
91,983,983,983
107,983,983,983
129,983,983,983
113,983,983,983
123,983,983,983
111,983,983,983
138,730,954,983
79,421,758,983
71,411,671,983
51,527,514,983
29,543,610,983
3,508,739,983
15,806,852,983
13,825,983,224
16,413,667,74
32,568,455,343
120,857,767,222
258,935,714,167
370,983,983,155
470,983,983,266
411,983,983,847
317,983,983,983
244,983,983,983
227,983,983,983
231,983,983,915
65,983,983,736
62,933,912,532
10,764,732,428
273,683,572,511
380,586,569,376
284,427,545,318
271,295,434,192
396,206,271,163
578,141,146,145
460,87,122,53
399,26,79,16
424,3,0,47
351,104,18,27
348,197,75,80
449,360,307,66
342,407,144,194
329,416,543,194
377,309,465,112
342,202,374,46
468,69,89,0
355,99,165,7
290,123,174,49
243,139,155,211
185,42,207,335
153,33,59,129
149,39,61,186
171,36,43,77
150,23,39,80
201,17,31,57
246,0,0,0
229,0,0,0
193,0,0,0
235,0,0,0
224,5,0,0
155,39,0,0
142,96,64,22
155,124,67,67
113,170,82,77
139,238,142,109
141,186,121,76
190,180,96,112
129,149,50,52
264,71,45,60
231,101,60,66
201,72,48,72
157,62,58,55
146,65,55,102
148,50,33,97
55,37,27,78
195,0,11,73
95,4,0,83
182,0,0,57
188,0,0,47
189,0,0,15
289,0,0,30
387,0,0,25
391,0,0,1
311,0,0,0
388,50,14,2
525,63,33,47
147,76,57,54
81,68,53,48
94,75,54,56
1,84,73,50
155,66,67,62
336,65,78,73
379,69,61,56
513,61,60,69
413,68,68,63
259,51,64,67
224,48,49,50
222,50,47,21
276,20,22,28
111,16,22,4
71,12,8,0
188,0,0,0
157,0,0,0
308,0,0,0
202,0,0,0
211,0,0,0
120,19,0,0
139,0,0,0
149,21,0,0
181,39,20,2
206,53,43,23
233,27,28,28
183,45,6,13
224,64,52,49
313,60,59,47
317,59,40,63
272,62,53,64
153,56,56,66
141,54,41,73
79,65,61,40
99,52,22,35
77,8,0,0
35,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
18,0,0,0
62,0,0,0
56,0,0,0
65,0,0,0
79,0,0,0
89,0,0,0
84,25,0,0
116,64,0,0
77,89,55,0
75,99,68,7
100,180,118,37
167,217,141,88
149,256,164,90
144,256,209,109
113,313,217,174
170,375,276,196
302,395,380,254
316,523,371,371
293,614,526,426
215,657,619,450
200,848,847,632
238,852,840,690
249,873,916,839
265,903,983,957
310,738,941,983
264,573,802,983
312,976,983,983
482,783,983,983
230,896,969,983
264,866,983,983
382,734,894,983
447,537,883,983
813,983,983,983
507,248,983,983
734,249,570,983
978,533,803,619
983,786,983,983
983,398,480,983
983,712,886,983
383,980,983,983
310,983,983,983
54,983,983,983
0,892,983,814
0,983,983,607
14,983,983,893
29,983,983,983
0,911,848,782
0,743,893,635
47,765,715,389
231,518,808,237
477,365,348,106
413,124,359,77
510,25,75,30
502,0,28,36
545,0,49,2
690,0,41,11
703,0,41,0
721,0,0,0
633,0,0,0
765,50,0,24
609,344,0,17
538,657,0,0
559,365,79,0
510,381,597,73
438,387,870,146
435,434,610,903
405,377,418,727
606,436,372,268
602,414,382,241
602,269,227,241
524,249,220,174
558,300,224,104
597,247,170,94
744,175,121,94
623,225,93,223
692,66,23,301
724,0,0,250
835,23,0,273
705,8,0,355
783,0,0,227
811,0,0,234
840,0,0,83
698,0,13,136
742,0,0,99
982,0,0,125
973,0,0,66
798,21,0,119
952,59,58,61
983,48,57,52
861,60,64,67
931,35,64,78
983,42,62,116
983,53,66,207
983,101,84,233
983,145,123,272
983,143,310,234
983,132,295,276
983,176,257,263
983,97,222,270
725,62,145,334
246,136,103,297
402,101,172,242
686,106,163,210
983,79,114,356
929,71,100,391
983,68,100,580
983,61,375,510
983,140,623,409
983,433,403,345
983,222,218,304
983,153,122,173
983,130,83,5
983,49,4,0
982,22,0,0
751,13,0,0
943,0,15,0
951,0,0,0
978,0,0,4
817,0,0,0
387,0,1,38
592,0,0,0
562,0,0,28
178,0,0,12
191,0,0,0
177,0,0,0
189,1,0,0
262,31,0,0
280,49,10,0
316,65,40,0
200,118,72,41
201,119,77,53
244,116,69,105
270,179,104,113
167,132,111,139
250,116,98,127
225,93,75,136
161,99,79,119
219,87,80,127
217,117,95,198
194,114,67,187
190,61,74,167
141,4,1,236
221,0,0,280
150,0,0,41
103,0,26,58
38,63,70,0
30,104,101,61
1,19,58,79
0,50,64,109
0,67,85,178
0,68,71,166
0,40,27,80
0,4,0,42
0,23,0,0
39,0,0,0
51,0,0,0
57,38,34,64
0,68,71,38
0,93,131,122
0,321,178,353
0,393,369,254
0,298,451,436
0,453,657,740
0,361,449,855
0,450,616,983
0,636,615,983
0,823,556,974
55,983,983,983
112,983,856,983
102,490,938,975
99,405,587,411
136,573,485,612
205,381,748,453
194,339,497,701
320,511,100,676
528,552,129,571
463,493,163,371
394,426,232,546
310,407,493,611
161,835,858,705
204,983,983,983
341,983,983,983
243,983,983,983
235,934,723,983
158,937,670,851
142,777,523,983
123,630,620,983
90,678,712,892
72,629,509,852
66,724,393,983
49,522,257,983
50,650,369,983
30,383,417,973
9,229,230,652
16,132,187,605
12,176,154,690
13,94,430,388
12,51,251,353
0,0,129,674
0,1,116,57
0,57,63,0
0,362,129,0
0,369,746,0
0,822,983,0
0,690,983,0
0,983,878,72
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,979,983,983
0,819,916,983
0,919,922,983
0,983,967,983
0,653,771,983
0,795,733,983
40,616,653,983
97,591,400,495
88,619,287,726
99,606,234,763
48,697,292,927
28,565,469,832
54,106,845,820
40,162,983,983
14,685,983,983
23,983,983,983
0,983,983,748
0,983,892,619
0,983,910,680
0,706,567,513
0,351,633,466
0,214,490,472
0,188,361,636
0,215,526,765
15,127,280,952
40,169,370,876
47,144,266,967
72,137,298,983
75,219,375,983
125,250,306,983
148,181,214,605
132,254,410,442
136,93,285,326
63,13,187,236
34,0,137,295
10,16,0,564
0,127,65,703
0,90,0,661
0,134,0,417
39,174,0,509
79,222,48,54
170,240,63,0
388,289,119,0
460,200,138,195
566,206,168,180
687,166,169,188
703,180,327,337
621,304,299,534
520,501,501,566
343,955,709,843
334,983,542,884
248,983,983,797
229,813,831,794
142,805,775,825
190,446,729,770
94,438,724,895
61,554,438,794
54,496,479,672
0,527,482,692
49,585,662,724
112,639,792,929
81,667,789,983
202,757,936,983
380,966,983,983
377,876,983,983
592,913,983,983
439,983,983,983
315,867,841,983
224,778,823,733
366,983,983,982
122,878,915,944
108,853,781,663
193,623,629,652
263,610,637,560
141,408,442,718
169,214,257,592
132,77,251,170
239,166,70,214
462,75,79,143
549,60,57,106
489,136,140,126
558,147,139,194
532,159,244,231
616,309,329,355
705,270,405,388
922,497,567,537
891,565,551,716
927,547,502,572
983,549,391,618
983,554,370,474
983,481,495,503
983,513,469,562
983,556,552,705
983,521,587,750
983,583,645,983
983,611,818,968
983,749,668,983
983,829,916,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
0,983,983,983
0,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
874,983,983,983
983,983,983,983
894,983,983,983
808,983,0,983
308,983,983,983
470,983,983,983
353,983,983,983
265,983,983,983
186,983,983,983
180,983,983,983
143,958,983,983
122,723,943,983
62,588,635,983
34,579,885,922
0,717,944,983
0,832,983,983
0,896,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,983,983,983
0,686,898,983
0,538,412,983
0,502,639,983
0,141,418,732
0,119,230,626
0,174,116,906
0,227,210,460
0,111,197,225
0,72,96,129
0,56,63,97
0,47,76,78
0,47,34,83
0,51,34,74
11,6,41,85
0,53,51,102
31,60,0,113
31,52,50,94
43,105,47,72
43,141,74,83
34,177,138,145
53,169,227,244
63,172,285,279
78,213,346,246
89,264,359,294
139,343,372,419
161,245,295,471
135,240,241,383
221,230,198,271
232,204,238,275
255,218,280,247
219,228,241,278
219,273,303,293
173,404,237,291
197,471,319,201
245,486,398,245
343,531,694,385
279,693,585,599
248,730,950,872
310,983,983,983
382,983,983,983
392,983,983,983
462,983,983,983
387,983,983,983
275,983,983,983
374,983,983,983
631,983,983,983
285,983,983,983
983,770,983,983
163,983,983,983
763,983,983,983
749,983,983,775
380,534,878,657
522,343,570,881
257,451,490,779
250,413,350,485
268,461,410,333
370,704,668,509
374,797,781,736
483,756,870,759
181,717,865,718
0,663,818,775
1,465,587,791
9,536,607,696
0,417,538,438
0,217,320,458
0,175,213,403
224,112,82,327
0,52,21,206
323,0,7,199
494,57,15,222
650,31,9,161
657,0,0,170
585,0,44,208
390,6,46,76
455,79,45,64
570,62,62,52
673,63,65,34
301,73,61,36
482,44,36,27
667,21,28,22
779,8,40,19
974,109,60,39
983,0,53,55
956,73,61,17
883,65,48,26
804,55,38,0
863,62,48,9
983,54,40,2
953,13,33,0
787,45,22,0
707,16,8,0
868,13,14,0
816,56,39,35
793,64,57,34
639,68,68,35
615,67,72,65
556,58,69,46
566,65,65,69
702,82,89,75
515,120,82,85
489,76,81,65
362,75,83,92
353,75,66,68
312,96,78,70
258,116,79,61
231,95,74,70
179,79,77,76
156,94,95,80
150,140,149,115
205,175,144,130
166,208,184,142
239,285,226,205
181,291,234,204
175,361,286,297
158,518,458,541
218,546,510,512
319,661,598,511
401,725,644,608
471,943,787,751
529,786,681,635
591,939,805,663
662,872,910,647
853,823,898,770
781,873,983,594
927,468,830,762
978,518,456,274
983,647,420,557
983,368,585,703
983,297,409,612
983,177,377,735
881,76,215,575
879,35,94,432
649,0,29,238
611,0,53,113
605,0,0,80
391,0,0,43
331,0,0,25
289,0,0,0
221,0,0,0
76,0,0,0
37,0,0,0
10,7,0,0
0,43,44,0
0,47,56,0
0,82,67,0
67,75,71,0
119,67,43,0
131,79,50,0
168,85,68,11
155,83,45,8
235,68,63,23
313,68,43,25
780,136,87,36
672,150,175,52
862,308,227,58
648,298,155,101
848,435,342,190
700,602,479,375
732,703,737,467
557,926,908,737
387,983,964,757
383,919,966,832
547,983,983,970
499,941,983,983
689,973,983,983
709,983,983,983
464,983,983,983
744,983,983,983
651,983,983,983
743,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
588,983,983,983
234,983,983,983
265,983,983,983
96,983,983,983
72,983,983,983
170,983,983,983
151,983,983,983
241,979,983,983
232,983,983,983
245,983,983,983
297,983,983,983
459,983,983,983
506,983,983,983
395,983,966,983
292,843,728,926
248,698,554,746
190,547,983,662
235,382,946,464
218,386,717,337
250,380,534,260
224,382,387,186
454,410,223,140
300,259,132,176
214,100,88,106
225,66,80,72
74,46,61,67
235,36,28,59
157,0,0,47
136,0,0,22
132,0,0,22
222,7,0,10
575,26,13,9
601,31,27,10
661,29,12,50
521,0,0,0
645,0,0,0
585,0,0,0
731,0,0,0
742,0,0,0
786,0,0,0
751,0,0,0
656,0,0,0
721,0,0,0
689,0,0,0
692,36,0,0
729,90,0,0
735,84,0,0
724,75,0,0
586,58,0,0
634,3,0,0
773,0,0,0
604,0,0,0
695,0,0,2
553,9,0,4
299,14,29,20
289,4,1,23
272,0,0,33
234,0,0,0
242,0,0,0
251,0,0,0
239,8,0,0
353,16,0,0
310,50,20,0
257,69,24,0
365,82,8,0
423,67,18,0
512,65,51,0
508,77,30,0
484,148,48,0
412,342,148,91
515,258,133,220
440,308,544,457
450,309,483,420
429,464,485,604
403,726,464,983
513,902,969,983
617,860,983,983
720,791,983,983
803,773,983,983
982,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,947,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,983,983,983
983,965,983,983
983,983,886,983
983,903,768,964
983,824,791,894
983,620,726,776
983,587,707,717
983,564,689,661
983,555,643,584
983,580,641,544
983,452,515,412
983,495,302,562
983,578,400,429
983,473,415,432
983,246,367,373
983,327,300,343
983,226,236,226
983,202,259,226
983,214,128,210
983,205,142,198
983,270,226,229
983,234,250,216
983,234,219,202
983,284,228,163
983,220,285,174
983,168,132,109
983,163,134,101
983,70,76,178
983,40,48,140
983,17,33,125
983,3,23,136
983,0,0,85
983,0,0,42
983,0,0,20
871,0,0,16
983,0,0,0
775,0,0,0
686,0,0,0
520,0,0,0
490,26,0,0
424,13,0,0
406,30,0,0
418,9,24,0
416,36,17,3
402,62,10,35
400,51,28,14
444,73,17,23
412,26,34,46
361,41,49,58
277,51,54,48
244,68,55,65
236,87,58,68
283,87,66,67
